Episode,FPR_Classical,FNR_Classical,FPR_Hybrid,FNR_Hybrid
1,0.5903614457831325,0.5128205128205128,0.5204081632653061,0.5
2,0.4883720930232558,0.5263157894736842,0.40625,0.5288461538461539
3,0.45652173913043476,0.5185185185185185,0.45161290322580644,0.40186915887850466
4,0.4090909090909091,0.4732142857142857,0.4470588235294118,0.5043478260869565
5,0.4716981132075472,0.48936170212765956,0.5,0.5
6,0.42857142857142855,0.5,0.4222222222222222,0.509090909090909
7,0.48,0.49,0.5531914893617021,0.5754716981132075
8,0.43333333333333335,0.5,0.43478260869565216,0.5370370370370371
9,0.5729166666666666,0.4230769230769231,0.4411764705882353,0.6020408163265306
10,0.42391304347826086,0.5,0.44680851063829785,0.5471698113207547
11,0.5092592592592593,0.391304347826087,0.45918367346938777,0.5294117647058824
12,0.42857142857142855,0.41284403669724773,0.4857142857142857,0.47368421052631576
13,0.48863636363636365,0.36607142857142855,0.5161290322580645,0.4392523364485981
14,0.42424242424242425,0.504950495049505,0.43157894736842106,0.5714285714285714
15,0.5,0.33962264150943394,0.5052631578947369,0.5047619047619047
16,0.40594059405940597,0.40404040404040403,0.42857142857142855,0.4117647058823529
17,0.5138888888888888,0.3515625,0.44086021505376344,0.514018691588785
18,0.4835164835164835,0.3119266055045872,0.5,0.5350877192982456
19,0.43157894736842106,0.3619047619047619,0.4606741573033708,0.5495495495495496
20,0.4421052631578947,0.34285714285714286,0.37362637362637363,0.5137614678899083
21,0.3829787234042553,0.37735849056603776,0.5204081632653061,0.5196078431372549
22,0.3956043956043956,0.3302752293577982,0.5,0.4444444444444444
23,0.44565217391304346,0.3055555555555556,0.5454545454545454,0.46534653465346537
24,0.3854166666666667,0.28846153846153844,0.5333333333333333,0.42727272727272725
25,0.3888888888888889,0.3,0.4953271028037383,0.41935483870967744
26,0.34444444444444444,0.35454545454545455,0.5263157894736842,0.4666666666666667
27,0.44086021505376344,0.2523364485981308,0.4235294117647059,0.43478260869565216
28,0.4235294117647059,0.3739130434782609,0.46875,0.4230769230769231
29,0.3829787234042553,0.2641509433962264,0.5454545454545454,0.49504950495049505
30,0.39325842696629215,0.2882882882882883,0.44329896907216493,0.46601941747572817
31,0.43010752688172044,0.24299065420560748,0.5526315789473685,0.5403225806451613
32,0.3877551020408163,0.3431372549019608,0.422680412371134,0.5242718446601942
33,0.4270833333333333,0.2692307692307692,0.4943820224719101,0.5045045045045045
34,0.44594594594594594,0.2777777777777778,0.4766355140186916,0.46236559139784944
35,0.42857142857142855,0.3235294117647059,0.3780487804878049,0.5423728813559322
36,0.3516483516483517,0.27522935779816515,0.51,0.47
37,0.43902439024390244,0.2542372881355932,0.5638297872340425,0.41509433962264153
38,0.4891304347826087,0.24074074074074073,0.5384615384615384,0.5045871559633027
39,0.3627450980392157,0.2653061224489796,0.5795454545454546,0.49107142857142855
40,0.40860215053763443,0.3177570093457944,0.5375,0.5083333333333333
41,0.43023255813953487,0.2894736842105263,0.5151515151515151,0.5247524752475248
42,0.3894736842105263,0.23809523809523808,0.3958333333333333,0.5288461538461539
43,0.3950617283950617,0.31092436974789917,0.48484848484848486,0.43564356435643564
44,0.40425531914893614,0.2169811320754717,0.5053763440860215,0.4953271028037383
45,0.4166666666666667,0.25961538461538464,0.5333333333333333,0.5272727272727272
46,0.34375,0.21153846153846154,0.4948453608247423,0.4563106796116505
47,0.4457831325301205,0.19658119658119658,0.5,0.40384615384615385
48,0.34375,0.25,0.5327102803738317,0.40860215053763443
49,0.3434343434343434,0.31683168316831684,0.5760869565217391,0.5092592592592593
50,0.3793103448275862,0.2743362831858407,0.5520833333333334,0.4326923076923077
51,0.34782608695652173,0.2037037037037037,0.4158415841584158,0.5454545454545454
52,0.3402061855670103,0.27184466019417475,0.4659090909090909,0.5
53,0.3939393939393939,0.19801980198019803,0.5154639175257731,0.49514563106796117
54,0.34513274336283184,0.16091954022988506,0.5172413793103449,0.5752212389380531
55,0.41,0.28,0.4946236559139785,0.37383177570093457
56,0.4230769230769231,0.2604166666666667,0.5346534653465347,0.5353535353535354
57,0.27906976744186046,0.17543859649122806,0.5783132530120482,0.5042735042735043
58,0.35,0.22,0.5217391304347826,0.4537037037037037
59,0.34408602150537637,0.21495327102803738,0.47368421052631576,0.47619047619047616
60,0.4845360824742268,0.21359223300970873,0.5434782608695652,0.49074074074074076
61,0.358695652173913,0.1574074074074074,0.46875,0.5192307692307693
62,0.3402061855670103,0.18446601941747573,0.5,0.3942307692307692
63,0.3333333333333333,0.15454545454545454,0.5111111111111111,0.4
64,0.3548387096774194,0.18691588785046728,0.5252525252525253,0.42574257425742573
65,0.34375,0.19230769230769232,0.5,0.5462962962962963
66,0.4431818181818182,0.19642857142857142,0.5119047619047619,0.5172413793103449
67,0.3958333333333333,0.15384615384615385,0.5348837209302325,0.4473684210526316
