accuracy,precision,recall,f1,confusion_matrix
0.485,0.49473684210526314,0.46078431372549017,0.47715736040609136,"[[50 48]
 [55 47]]"
0.515,0.5327102803738317,0.5480769230769231,0.5402843601895735,"[[46 50]
 [47 57]]"
0.485,0.5217391304347826,0.4485981308411215,0.4824120603015075,"[[49 44]
 [59 48]]"
0.57,0.638095238095238,0.5826086956521739,0.6090909090909091,"[[47 38]
 [48 67]]"
0.45,0.5425531914893617,0.4322033898305085,0.4811320754716981,"[[39 43]
 [67 51]]"
0.445,0.49504950495049505,0.45454545454545453,0.47393364928909953,"[[39 51]
 [60 50]]"
0.515,0.5483870967741935,0.4811320754716981,0.5125628140703518,"[[52 42]
 [55 51]]"
0.51,0.5510204081632653,0.5,0.5242718446601942,"[[48 44]
 [54 54]]"
0.495,0.4857142857142857,0.5204081632653061,0.5024630541871922,"[[48 54]
 [47 51]]"
0.55,0.5727272727272728,0.5943396226415094,0.5833333333333334,"[[47 47]
 [43 63]]"
0.5,0.5096153846153846,0.5196078431372549,0.5145631067961165,"[[47 51]
 [49 53]]"
0.52,0.4954954954954955,0.5789473684210527,0.5339805825242718,"[[49 56]
 [40 55]]"
0.535,0.5777777777777777,0.48598130841121495,0.5279187817258884,"[[55 38]
 [55 52]]"
0.485,0.5084745762711864,0.5714285714285714,0.5381165919282511,"[[37 58]
 [45 60]]"
0.445,0.4716981132075472,0.47619047619047616,0.47393364928909953,"[[39 56]
 [55 50]]"
0.48,0.48863636363636365,0.4215686274509804,0.45263157894736844,"[[53 45]
 [59 43]]"
0.565,0.5877192982456141,0.6261682242990654,0.6063348416289592,"[[46 47]
 [40 67]]"
0.495,0.5596330275229358,0.5350877192982456,0.547085201793722,"[[38 48]
 [53 61]]"
0.57,0.6213592233009708,0.5765765765765766,0.5981308411214953,"[[50 39]
 [47 64]]"
0.515,0.5508474576271186,0.5963302752293578,0.5726872246696035,"[[38 53]
 [44 65]]"
0.49,0.5,0.5,0.5,"[[47 51]
 [51 51]]"
0.555,0.5904761904761905,0.5740740740740741,0.5821596244131455,"[[49 43]
 [46 62]]"
0.495,0.5,0.49504950495049505,0.4975124378109453,"[[49 50]
 [51 50]]"
0.47,0.5185185185185185,0.509090909090909,0.5137614678899083,"[[38 52]
 [54 56]]"
0.505,0.4722222222222222,0.5483870967741935,0.5074626865671642,"[[50 57]
 [42 51]]"
0.53,0.5478260869565217,0.6,0.5727272727272728,"[[43 52]
 [42 63]]"
0.54,0.6036036036036037,0.5826086956521739,0.5929203539823009,"[[41 44]
 [48 67]]"
0.455,0.47572815533980584,0.47115384615384615,0.47342995169082125,"[[42 54]
 [55 49]]"
0.525,0.5272727272727272,0.5742574257425742,0.5497630331753555,"[[47 52]
 [43 58]]"
0.5,0.5128205128205128,0.5825242718446602,0.5454545454545454,"[[40 57]
 [43 60]]"
0.555,0.6470588235294118,0.6209677419354839,0.6337448559670782,"[[34 42]
 [47 77]]"
0.515,0.5245901639344263,0.6213592233009708,0.5688888888888889,"[[39 58]
 [39 64]]"
0.49,0.5398230088495575,0.5495495495495496,0.5446428571428571,"[[37 52]
 [50 61]]"
