accuracy,precision,recall,f1,confusion_matrix
0.62,0.5892857142857143,0.9339622641509434,0.7226277372262774,"[[25 69]
 [ 7 99]]"
0.64,0.5974025974025974,0.9019607843137255,0.71875,"[[36 62]
 [10 92]]"
0.64,0.592814371257485,0.9611650485436893,0.7333333333333333,"[[29 68]
 [ 4 99]]"
0.62,0.5838509316770186,0.912621359223301,0.7121212121212122,"[[30 67]
 [ 9 94]]"
0.61,0.5932203389830508,0.9459459459459459,0.7291666666666666,"[[ 17  72]
 [  6 105]]"
0.65,0.6306818181818182,0.9568965517241379,0.7602739726027398,"[[ 19  65]
 [  5 111]]"
0.62,0.5903614457831325,0.9245283018867925,0.7205882352941176,"[[26 68]
 [ 8 98]]"
0.625,0.5903614457831325,0.9333333333333333,0.7232472324723247,"[[27 68]
 [ 7 98]]"
0.65,0.6506024096385542,0.9,0.7552447552447552,"[[ 22  58]
 [ 12 108]]"
0.62,0.6011560693641619,0.9369369369369369,0.7323943661971831,"[[ 20  69]
 [  7 104]]"
0.595,0.5696969696969697,0.9038461538461539,0.6988847583643123,"[[25 71]
 [10 94]]"
0.655,0.639751552795031,0.9035087719298246,0.7490909090909091,"[[ 28  58]
 [ 11 103]]"
0.63,0.6140350877192983,0.9292035398230089,0.7394366197183099,"[[ 21  66]
 [  8 105]]"
0.62,0.6091954022988506,0.9298245614035088,0.7361111111111112,"[[ 18  68]
 [  8 106]]"
0.62,0.5903614457831325,0.9245283018867925,0.7205882352941176,"[[26 68]
 [ 8 98]]"
0.665,0.6341463414634146,0.9369369369369369,0.7563636363636363,"[[ 29  60]
 [  7 104]]"
0.66,0.61875,0.9339622641509434,0.7443609022556391,"[[33 61]
 [ 7 99]]"
0.66,0.6047904191616766,0.9805825242718447,0.7481481481481481,"[[ 31  66]
 [  2 101]]"
0.645,0.6265822784810127,0.8918918918918919,0.7360594795539034,"[[30 59]
 [12 99]]"
0.625,0.588957055214724,0.9230769230769231,0.7191011235955056,"[[29 67]
 [ 8 96]]"
0.605,0.5632911392405063,0.898989898989899,0.6926070038910506,"[[32 69]
 [10 89]]"
0.64,0.6325301204819277,0.9051724137931034,0.7446808510638298,"[[ 23  61]
 [ 11 105]]"
0.605,0.5987654320987654,0.8738738738738738,0.7106227106227107,"[[24 65]
 [14 97]]"
0.59,0.5722543352601156,0.9252336448598131,0.7071428571428572,"[[19 74]
 [ 8 99]]"
0.58,0.5586592178770949,0.9523809523809523,0.704225352112676,"[[ 16  79]
 [  5 100]]"
0.625,0.6538461538461539,0.8292682926829268,0.7311827956989247,"[[ 23  54]
 [ 21 102]]"
0.66,0.6049382716049383,0.9607843137254902,0.7424242424242424,"[[34 64]
 [ 4 98]]"
0.615,0.6023391812865497,0.9196428571428571,0.7279151943462897,"[[ 20  68]
 [  9 103]]"
0.63,0.6024096385542169,0.9259259259259259,0.7299270072992701,"[[ 26  66]
 [  8 100]]"
0.7,0.6855345911949685,0.9159663865546218,0.7841726618705036,"[[ 31  50]
 [ 10 109]]"
0.595,0.5833333333333334,0.8990825688073395,0.7075812274368231,"[[21 70]
 [11 98]]"
0.67,0.6586826347305389,0.9243697478991597,0.7692307692307693,"[[ 24  57]
 [  9 110]]"
0.62,0.6134969325153374,0.8849557522123894,0.7246376811594203,"[[ 24  63]
 [ 13 100]]"
0.62,0.6058823529411764,0.9196428571428571,0.7304964539007093,"[[ 21  67]
 [  9 103]]"
0.64,0.6273291925465838,0.8938053097345132,0.7372262773722628,"[[ 27  60]
 [ 12 101]]"
0.61,0.5705128205128205,0.89,0.6953125,"[[33 67]
 [11 89]]"
0.645,0.6012269938650306,0.9423076923076923,0.7340823970037453,"[[31 65]
 [ 6 98]]"
0.59,0.5471698113207547,0.8969072164948454,0.6796875,"[[31 72]
 [10 87]]"
0.615,0.5818181818181818,0.9230769230769231,0.7137546468401487,"[[27 69]
 [ 8 96]]"
0.665,0.5961538461538461,0.9587628865979382,0.7351778656126482,"[[40 63]
 [ 4 93]]"
0.645,0.6209150326797386,0.8796296296296297,0.7279693486590039,"[[34 58]
 [13 95]]"
0.63,0.5987261146496815,0.8952380952380953,0.7175572519083969,"[[32 63]
 [11 94]]"
0.64,0.6133333333333333,0.8679245283018868,0.71875,"[[36 58]
 [14 92]]"
0.64,0.6024844720496895,0.9238095238095239,0.7293233082706767,"[[31 64]
 [ 8 97]]"
0.655,0.6066666666666667,0.900990099009901,0.7250996015936255,"[[40 59]
 [10 91]]"
0.605,0.5695364238410596,0.86,0.6852589641434262,"[[35 65]
 [14 86]]"
0.655,0.6209150326797386,0.8962264150943396,0.7335907335907336,"[[36 58]
 [11 95]]"
0.67,0.625,0.9433962264150944,0.7518796992481203,"[[ 34  60]
 [  6 100]]"
0.645,0.5962732919254659,0.9411764705882353,0.7300380228136882,"[[33 65]
 [ 6 96]]"
0.655,0.6037735849056604,0.9411764705882353,0.735632183908046,"[[35 63]
 [ 6 96]]"
